name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""High Sierra® 21\"" Water Sport Duffel""","""8050-17-Black""","""8050-17-Black""","""Zippered main compartment with U-shaped opening. Accessory pockets and wet pocket. Water bottle pocket. Front pocket with gusset. Padded shoulder strap. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""9.5\"" H x 21\"" W x 9\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Duffels""]",,"[12,50,100,150,200]","[""70.35"",""67.57"",""64.77"",""61.98"",""55.83""]",,"[33.498,33.498,33.498,33.498,33.498]","""http://media.pcna.com/ms/?/leeds/large/8050-17BK_D/en"""
"""High Sierra® 21\"" Water Sport Duffel""","""8050-17-Blue""","""8050-17-Black""","""Zippered main compartment with U-shaped opening. Accessory pockets and wet pocket. Water bottle pocket. Front pocket with gusset. Padded shoulder strap. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""9.5\"" H x 21\"" W x 9\"" L"",""packaging"":""Bulk"",""color"":""Blue""}","[""Duffels""]",,"[12,50,100,150,200]","[""70.35"",""67.57"",""64.77"",""61.98"",""55.83""]",,"[33.498,33.498,33.498,33.498,33.498]","""http://media.pcna.com/ms/?/leeds/large/8050-17BL_D/en"""
"""High Sierra® 24\"" Crunk Cross Sport Duffel""","""8050-18-Charcoal""","""8050-18-Charcoal""","""Zippered main compartment with U-shaped opening. Drop-bottom wet compartment with zippered divider panel opens to make one large compartment. Front pocket with deluxe organizer and headphone port. Water bottle and accessory pockets. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""12\"" H x 12\"" W x 24\"" L"",""packaging"":""Bulk"",""color"":""Charcoal""}","[""Duffels""]",,"[12,50,100,150,200]","[""94.78"",""91.03"",""87.27"",""83.5"",""75.23""]",,"[45.138,45.138,45.138,45.138,45.138]","""http://media.pcna.com/ms/?/leeds/large/8050-18CA_D-2/en"""
"""High Sierra® 24\"" Crunk Cross Sport Duffel""","""8050-18-Royal""","""8050-18-Charcoal""","""Zippered main compartment with U-shaped opening. Drop-bottom wet compartment with zippered divider panel opens to make one large compartment. Front pocket with deluxe organizer and headphone port. Water bottle and accessory pockets. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""12\"" H x 12\"" W x 24\"" L"",""packaging"":""Bulk"",""color"":""Royal""}","[""Duffels""]",,"[12,50,100,150,200]","[""94.78"",""91.03"",""87.27"",""83.5"",""75.23""]",,"[45.138,45.138,45.138,45.138,45.138]",
"""High Sierra® 21\"" Carry-On Duffrite""","""8050-21-Charcoal""","""8050-21-Charcoal""","""Lightweight internal structure and large hinged opening to main compartment. Two large exterior pockets. Two large zippered mesh packing pockets. Inline skate wheels and recessed, locking telescoping handle. Adjustable tow strap to attach additional bags.  Meets FAA carry-on regulations.""","{""material"":""1680d Nylon"",""size"":""21\"" H x 13\"" W x 9\"" L"",""packaging"":""Bulk"",""color"":""Charcoal""}","[""Luggage""]",,"[6,20,40,60,100]","[""256.55"",""246.38"",""236.2"",""226.02"",""203.62""]",,"[122.172,122.172,122.172,122.172,122.172]","""http://media.pcna.com/ms/?/leeds/large/8050-21CA_D/en"""
"""High Sierra® 22\"" Rolling Duffel""","""8050-27-Black""","""8050-27-Black""","""Large main compartment with zippered U-shaped opening. Drop-bottom lower compartment for shoes and clothes. Inline skate wheels and recessed, locking telescoping handle. Meets FAA carry-on regulations.""","{""material"":""Ripstop Polyster"",""size"":""22\"" H x 12\"" W x 14.5\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Luggage""]",,"[6,20,40,60,100]","[""181.65"",""174.45"",""167.25"",""160.02"",""144.17""]",,"[86.502,86.502,86.502,86.502,86.502]","""http://media.pcna.com/ms/?/leeds/large/8050-27BK_D/en"""
"""High Sierra® 21 Wheeled Carry-On w/Compu-Sleeve""","""8050-32-Black""","""8050-32-Black""","""Use as an upright or backpack. Large main compartment with \""book\"" style opening and an adjustable padded compartment accommodates up to 17\"" computer. Zippered front pocket with organizer. Top-loading quick-access accessory pocket. Hidden backpack straps behind hidden panel. Interior clothing straps. Meets FAA carry-on regulations.""","{""material"":""TechWve Nylon"",""size"":""21\"" H x 13.5\"" W x 9\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Luggage""]",,"[6,20,40,60,100]","[""227.1"",""218.1"",""209.08"",""200.05"",""180.23""]",,"[108.13799999999999,108.13799999999999,108.13799999999999,108.13799999999999,108.13799999999999]","""http://media.pcna.com/ms/?/leeds/large/8050-32BK_D/en"""
"""High Sierra® 22 Wheeled Carry-On & DayPack""","""8050-33-Black""","""8050-33-Black""","""Three bags in one. Use it as a wheeled bag, backpack or daypack.  Large main compartment with “book” style opening and interior clothing straps. Removable front daypack with zippered accessory pocket, dual side water bottle pockets and smart phone/MP3 player pocket with headphone port. Back strap slips over the extended handle of main bag. Meets FAA carry-on regulations.""","{""material"":""TechWve Nylon"",""size"":""22\"" H x 14.5\"" W x 10\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Luggage""]",,"[6,20,40,60,100]","[""263.5"",""253.03"",""242.57"",""232.13"",""209.12""]",,"[125.472,125.472,125.472,125.472,125.472]","""http://media.pcna.com/ms/?/leeds/large/8050-33BK_D/en"""
"""High Sierra® Swerve Compu-Backpack""","""8050-37-Black""","""8050-37-Black""","""Padded interior computer sleeve (holds a 17\"" laptop) with easy back-access zipper. Organizer compartment with multiple pockets, zippered mesh pocket and a key fob. Media player pocket with headphone port. Valuables pocket for smartphone. Side mesh water bottle pockets. S-shaped Vapel™ mesh Airflow™ padded shoulder straps with suspension system, thumb-ring pulls and cell phone pocket. Vapel mesh grab handle and padded back with tuck-away waist belt. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""19\"" H x 8.5\"" W x 13\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[12,50,100,150,200]","[""87.1"",""83.63"",""80.18"",""76.72"",""69.12""]",,"[41.472,41.472,41.472,41.472,41.472]","""http://media.pcna.com/ms/?/leeds/large/8050-37BK_D/en"""
"""High Sierra® Swerve Compu-Backpack""","""8050-37-Red""","""8050-37-Black""","""Padded interior computer sleeve (holds a 17\"" laptop) with easy back-access zipper. Organizer compartment with multiple pockets, zippered mesh pocket and a key fob. Media player pocket with headphone port. Valuables pocket for smartphone. Side mesh water bottle pockets. S-shaped Vapel™ mesh Airflow™ padded shoulder straps with suspension system, thumb-ring pulls and cell phone pocket. Vapel mesh grab handle and padded back with tuck-away waist belt. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""19\"" H x 8.5\"" W x 13\"" L"",""packaging"":""Bulk"",""color"":""Red""}","[""Backpacks""]",,"[12,50,100,150,200]","[""87.1"",""83.63"",""80.18"",""76.72"",""69.12""]",,"[41.472,41.472,41.472,41.472,41.472]","""http://media.pcna.com/ms/?/leeds/large/8050-37RD_D-1/en"""
"""High Sierra® Swerve Compu-Backpack""","""8050-37-Royal""","""8050-37-Black""","""Padded interior computer sleeve (holds a 17\"" laptop) with easy back-access zipper. Organizer compartment with multiple pockets, zippered mesh pocket and a key fob. Media player pocket with headphone port. Valuables pocket for smartphone. Side mesh water bottle pockets. S-shaped Vapel™ mesh Airflow™ padded shoulder straps with suspension system, thumb-ring pulls and cell phone pocket. Vapel mesh grab handle and padded back with tuck-away waist belt. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""19\"" H x 8.5\"" W x 13\"" L"",""packaging"":""Bulk"",""color"":""Royal""}","[""Backpacks""]",,"[12,50,100,150,200]","[""87.1"",""83.63"",""80.18"",""76.72"",""69.12""]",,"[41.472,41.472,41.472,41.472,41.472]",
"""High Sierra® Loop Backpack""","""8050-39-Black""","""8050-39-Black""","""Multi-compartment design. Zippered media pocket with headphone port. Two side mesh water bottle pockets. Hanging accessory pocket. Organizer with zippered mesh pocket, pen pockets and removable key fob. Yolk-style, S-shaped Vapel™  mesh shoulder straps with suspension system, cell phone pocket and integrated grab handle. Padded back panel and adjustable waist belt. Includes lifetime warranty.""","{""material"":""Mini-Hexagon Ripstop Nylon, Waffle Weave, and 600d PolyCanvas"",""size"":""19.5\"" H x 14.5\"" W x 8.25\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[12,50,100,150,200]","[""72.83"",""69.95"",""67.05"",""64.17"",""57.82""]",,"[34.692,34.692,34.692,34.692,34.692]","""http://media.pcna.com/ms/?/leeds/large/8050-39BK_D/en"""
"""High Sierra® 26\"" Wheeled Duffel""","""8050-40-Black""","""8050-40-Black""","""Large main compartment with U-shaped zippered opening. Zippered front accessory pocket. Two top-loading end compartments. Inline skate wheels with corner protectors. Extendable, locking telescoping handle.""","{""material"":""Nylon"",""size"":""13\"" H x 26\"" W x 12\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Luggage""]",,"[6,20,40,60,100]","[""155.12"",""148.97"",""142.82"",""136.65"",""123.12""]",,"[73.872,73.872,73.872,73.872,73.872]","""http://media.pcna.com/ms/?/leeds/large/8050-40BK_D-2/en"""
"""High Sierra® Tahoe Binoculars""","""8050-51-Graphite""","""8050-51-Graphite""","""Ideal for sporting and outdoor events such as hiking, camping and hunting.  Waterproof ruby lenses enhance presentation.  Field of view:  315 feet at 1,093 yards.  10x25mm (power x object diameter).  Includes a High Sierra® travel sport pouch.""","{""material"":""Alloy"",""size"":""4.33\"" H x 4.13\"" W x 1.57\"" L"",""packaging"":""1-piece premium gift box"",""color"":""Graphite""}","[""Outdoor Living""]",,"[6,20,40,60,100]","[""118.48"",""113.78"",""109.08"",""104.38"",""94.03""]",,"[56.418,56.418,56.418,56.418,56.418]","""http://media.pcna.com/ms/?/leeds/large/8050-51GA_D-1/en"""
"""High Sierra® Drench Hydration Pack""","""8050-54-Black""","""8050-54-Black""","""Large main compartment holds a 2-liter water reservoir. Hands free water reservoir pressure valve. Hinged front pocket holds a helmet. Insulated water tube cover. Vapel™ mesh Airflow™ adjustable shoulder straps. Waist and sternum straps secure pack while active. Includes lifetime warranty.""","{""material"":""600d PolyCanvas and Ripstop Nylon"",""size"":""18\"" H x 9\"" W x 2\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[12,50,100,150,200]","[""88.55"",""85.05"",""81.53"",""78.03"",""70.28""]",,"[42.168,42.168,42.168,42.168,42.168]","""http://media.pcna.com/ms/?/leeds/large/8050-54BK_D/en"""
"""High Sierra® Tahoe 3-in-1 Vacuum Bottle 24oz""","""8050-55-Graphite""","""8050-55-Graphite""","""3-in-1 combination includes insulated bottle and two mugs. Bottle can keep drinks hot for 6 hours and cold for 24 hours. Molded comfort grip handle. Double-wall construction. 24oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""13\"" H x 2.5\"" D x 24 oz."",""packaging"":""1-piece premium gift box"",""color"":""Graphite""}","[""Drinkware""]",,"[12,50,100,150,200]","[""65.17"",""62.58"",""59.98"",""57.42"",""51.72""]",,"[31.031999999999996,31.031999999999996,31.031999999999996,31.031999999999996,31.031999999999996]","""http://media.pcna.com/ms/?/leeds/large/8050-55GA_D/en"""
"""High Sierra® Colossus 26\"" Drop Bottom Duffel""","""8050-63-Black""","""8050-63-Black""","""The Colossus has a large lined interior that is easy to clean. Two zippered lined compartments roll up when not in use (one features grommets for ventilation). Zippered front accessory pocket. Elastic mesh side pocket with Velcro closure. Water bottle pocket and D-ring hook on end. Pocket for portable music player with headphone port. Drop pocket for items such as sport goggles and sunglasses. Hidden backpack straps with Vapel™  mesh padding are stored behind bottom panel. Detachable, adjustable shoulder strap with Vapel™ mesh padding and suspension system. Neoprene handle wrap wicks away hand moisture. Vapel™ mesh grab handles on each end. Includes lifetime warranty.""","{""material"":""600d PolyCanvas and Ripstop Nylon"",""size"":""12.5\"" H x 26\"" W x 13\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Duffels""]",,"[12,50,100,150,200]","[""102.42"",""98.35"",""94.3"",""90.22"",""81.28""]",,"[48.768,48.768,48.768,48.768,48.768]","""http://media.pcna.com/ms/?/leeds/large/8050-63BK_D-2/en"""
"""High Sierra® Camping Chair""","""8050-72-Gray""","""8050-72-Gray""","""Lightweight style is durable and sporty. Breathable mesh fabric will dry fast in the event of an unexpected rainfall. Each Armrest has an integrated cup holder. Folds into a High Sierra® carrying case with shoulder strap.""","{""material"":""600d PolyCanvas and Mesh"",""size"":""33\"" H x 21\"" W x 35\"" L"",""packaging"":""Bulk"",""color"":""Gray""}","[""Outdoor Living""]",,"[24,100,150,250,400]","[""44.62"",""42.87"",""41.1"",""39.32"",""35.42""]",,"[21.252,21.252,21.252,21.252,21.252]","""http://media.pcna.com/ms/?/leeds/large/8050-72GY_D-2/en"""
"""High Sierra® 18-Can Swerve Cooler""","""8050-73-Black""","""8050-73-Black""","""With quality materials and construction, this High Sierra® cooler is the perfect piece for camping, hiking or other outdoor excursions and events. Made of ripstop polyesters and 420d dobbys, this cooler is sure to last through your next adventure. Zippered main compartment holds up to 18 cans. Large zippered front pocket. Bungee cord for maximum storage on top. Dual-carry handle with padded wrap. Adjustable shoulder strap. Insulated PEVA lining. Embroidered High Sierra® branding and molded zipper pulls.""","{""material"":""Ripstop Polyster"",""size"":""10\"" H x 11.25\"" W x 8.5\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Coolers""]",,"[12,50,100,150,200]","[""45"",""43.2"",""41.43"",""39.63"",""35.72""]",,"[21.432,21.432,21.432,21.432,21.432]","""http://media.pcna.com/ms/?/leeds/large/8050-73BK_D-1/en"""
"""High Sierra® 30\"" Executive Sport Wheeled Duffel""","""8050-75-Charcoal""","""8050-75-Charcoal""","""Drop-bottom compartment with hold-down straps and two zippered mesh pockets. Contrast-colored zippered divider panel between compartments. Zippered front accessory pocket and two large end compartments. Corner-mounted inline wheels and recessed, locking telescoping handle, which extends to 41\"". Molded foot. Protective bottom rails. ID window on back. Adjustable exterior compression straps. Durable cross-weave webbing handles with Vapel™ mesh padded wrap and grab handle on end.""","{""material"":""Nylon"",""size"":""16\"" H x 30\"" W x 14\"" L"",""packaging"":""Bulk"",""color"":""Charcoal""}","[""Luggage""]",,"[4,10,20,30,50]","[""307.73"",""295.53"",""283.32"",""271.1"",""244.23""]",,"[146.53799999999998,146.53799999999998,146.53799999999998,146.53799999999998,146.53799999999998]",
"""High Sierra® Deluxe Camping Chair""","""8050-76-Gray""","""8050-76-Gray""","""Ideal for a long day on the sidelines, this deluxe model will keep you comfortable and looking sporty. Durable metal armrests. Side pouch provides storage for essentials. Folds into a High Sierra® carrying case with shoulder strap.""","{""material"":""600d PolyCanvas"",""size"":""38\"" H x 23\"" W x 26\"" L"",""packaging"":""Bulk"",""color"":""Gray""}","[""Outdoor Living""]",,"[6,20,40,60,100]","[""85.85"",""82.47"",""79.05"",""75.63"",""68.13""]",,"[40.87799999999999,40.87799999999999,40.87799999999999,40.87799999999999,40.87799999999999]","""http://media.pcna.com/ms/?/leeds/large/8050-76GY_D-1/en"""
"""High Sierra® 22\"" Switch Blade Duffel""","""8050-80-Black""","""8050-80-Black""","""Large main compartment with U-shaped opening. End media pocket with headphone port. Mesh wet compartment rolls up when not in use. Zippered front pocket. Elastic shock cord and large clip for attaching extra gear. Adjustable shoulder strap. Includes lifetime warranty.""","{""material"":""600d PolyCanvas and Ripstop Nylon"",""size"":""10.5\"" H x 22\"" W x 10\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Duffels""]",,"[24,100,150,250,400]","[""61.88"",""59.43"",""56.98"",""54.53"",""49.12""]",,"[29.471999999999998,29.471999999999998,29.471999999999998,29.471999999999998,29.471999999999998]","""http://media.pcna.com/ms/?/leeds/large/8050-80BK_D/en"""
"""High Sierra® 22\"" Switch Blade Duffel""","""8050-80-Red""","""8050-80-Black""","""Large main compartment with U-shaped opening. End media pocket with headphone port. Mesh wet compartment rolls up when not in use. Zippered front pocket. Elastic shock cord and large clip for attaching extra gear. Adjustable shoulder strap. Includes lifetime warranty.""","{""material"":""600d PolyCanvas and Ripstop Nylon"",""size"":""10.5\"" H x 22\"" W x 10\"" L"",""packaging"":""Bulk"",""color"":""Red""}","[""Duffels""]",,"[24,100,150,250,400]","[""61.88"",""59.43"",""56.98"",""54.53"",""49.12""]",,"[29.471999999999998,29.471999999999998,29.471999999999998,29.471999999999998,29.471999999999998]","""http://media.pcna.com/ms/?/leeds/large/8050-80RD_D/en"""
"""High Sierra® Copper Vacuum Insulated Bottle 25oz""","""8050-87-Black""","""8050-87-Black""","""Rugged construction heightens the durability of this double-wall stainless steel vacuum insulated bottle. Inner wall is plated with copper for ultimate conductivity to keep drinks hot for 12 hours and cold for 48 hours. Lid doubles as drinking cup. Two handles attached, one for use in-hand and the other for over the shoulder use. High Sierra® etched into matte black stainless steel for crisp branding detail. 25 oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""10.13\"" H x 3.31\"" D x 25 oz."",""packaging"":""1-piece premium gift box"",""color"":""Black""}","[""Drinkware""]",,"[12,50,100,150,200]","[""55.83"",""53.62"",""51.4"",""49.18"",""44.32""]",,"[26.592,26.592,26.592,26.592,26.592]","""http://media.pcna.com/ms/?/leeds/large/8050-87BK_D-1/en"""
"""High Sierra® Vacuum Tumbler 16oz""","""8050-88-Black""","""8050-88-Black""","""Double wall vacuum insulated stainless steel construction. Keeps drinks hot for 5 hours and cold for 15 hours. Durable and leak proof carabiner lid attaches to hiking bags and belt loops for hands free transport. Compact design fits easily under most single cup or K-cup coffee maker as well as in all standard cup holders. High Sierra® branding printed on tumbler and molded into lid. Exclusive Leed's design. 16oz. Photographixx available on silver only.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""6\"" H x 3.43\"" D x 16 oz."",""packaging"":""1-piece premium gift box"",""color"":""Black""}","[""Drinkware""]",,"[24,100,150,250,400]","[""25.45"",""24.43"",""23.43"",""22.42"",""20.2""]",,"[12.12,12.12,12.12,12.12,12.12]","""http://media.pcna.com/ms/?/leeds/large/8050-88BK_D-1/en"""
"""High Sierra® Vacuum Tumbler 16oz""","""8050-88-Silver""","""8050-88-Black""","""Double wall vacuum insulated stainless steel construction. Keeps drinks hot for 5 hours and cold for 15 hours. Durable and leak proof carabiner lid attaches to hiking bags and belt loops for hands free transport. Compact design fits easily under most single cup or K-cup coffee maker as well as in all standard cup holders. High Sierra® branding printed on tumbler and molded into lid. Exclusive Leed's design. 16oz. Photographixx available on silver only.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""6\"" H x 3.43\"" D x 16 oz."",""packaging"":""1-piece premium gift box"",""color"":""Silver""}","[""Drinkware""]",,"[24,100,150,250,400]","[""25.45"",""24.43"",""23.43"",""22.42"",""20.2""]",,"[12.12,12.12,12.12,12.12,12.12]","""http://media.pcna.com/ms/?/leeds/large/8050-88SL_D-1/en"""
"""High Sierra® Outbound Wheeled Compu-Case""","""8050-89-Gray""","""8050-89-Gray""","""Wheeled business case features a Cushion-Zone padded computer sleeve that fits most 15\"" laptops. Large compartment with an accordion folder pocket. Deluxe organizer compartment with multiple pockets and key fob. Zippered front and loft pockets. Zippered side pocket has an inner mesh beverage pouch. Recessed telescoping handle, with button release. Corner-mounted hide-away recessed wheels and integrated kick plate. Flexible strap on the back panel allows the bag to slip over the handle of a wheeled bag. Adjustable and removable shoulder strap with a comfortable, non-slip pad. Padded carry handles.""","{""material"":""Ripstop Nylon"",""size"":""13.5\"" H x 17\"" W x 9\"" L"",""packaging"":""Bulk"",""color"":""Gray""}","[""Business Cases""]",,"[6,20,40,60,100]","[""257.15"",""246.93"",""236.73"",""226.55"",""204.08""]",,"[122.44800000000001,122.44800000000001,122.44800000000001,122.44800000000001,122.44800000000001]","""http://media.pcna.com/ms/?/leeds/large/8050-89GY_D-2/en"""
"""High Sierra® Vacuum Insulated Bottle & Tumbler Set""","""8050-90-Black""","""8050-90-Black""","""Rugged construction heightens the durability of this double-wall stainless steel, vacuum insulated set by High Sierra®. Bottle (8050-87) is with copper vacuum insulation, which keeps drinks hot for 12 hours and cold for 48 hours. And it features two attached handles, one for use in-hand and the other for over the shoulder use. High Sierra® etched into matte black stainless steel for crisp branding detail. 25 oz. Tumbler (8050-88) carrys the durable and leak proof carabiner lid. Compact design fits easily under most single cup or K-cup coffee maker as well as in all standard cup holders. High Sierra® branding printed on tumbler and molded into lid. Exclusive Leed's design. 16oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""11\"" H x 8.75\"" W x 3.25\"" L"",""packaging"":null,""color"":""Black""}","[""Drinkware""]",,"[10,50,100,150,200]","[""79.6"",""76.45"",""73.28"",""70.13"",""63.18""]",,"[37.908,37.908,37.908,37.908,37.908]","""http://media.pcna.com/ms/?/leeds/large/8050-90BK_D-1/en"""
"""High Sierra® Integral Deluxe Wheeled Compu-Case""","""8050-92-Black""","""8050-92-Black""","""Two large compartments with adjustable padded computer sleeve in rear. Front file folder compartment that holds most 17\"" laptops. Deluxe organizer panel with neoprene pockets, zippered mesh pocket, pen pockets, and removable key fob. Easy-access zippered front pocket. Easy-access corner mounted zippered pockets. Two large zippered side pockets. Recessed, telescoping handle. Inline skate-style wheels with corner protectors. Flexible add-a-bag system on back panel slips over the handle of a wheeled upright. Sure-grip molded grab handle with neoprene padding to wick away moisture. Detachable, adjustable shoulder strap with neoprene cushion and integrated grip details. Signature High Sierra® hardware.""","{""material"":""1680d Ballistic PolyCanvas"",""size"":""13.5\"" H x 9\"" W x 17\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Business Cases""]",,"[6,20,40,60,100]","[""266.07"",""255.5"",""244.95"",""234.38"",""211.17""]",,"[126.70199999999998,126.70199999999998,126.70199999999998,126.70199999999998,126.70199999999998]","""http://media.pcna.com/ms/?/leeds/large/8050-92BK_D/en"""
"""High Sierra® Jack-Knife Pack""","""8050-94-Black""","""8050-94-Black""","""Large main compartment. Easy access, top-load center compartment. Front pocket organizer with key fob. Side zip water bottle pocket. Media pocket with headphone port. Includes lifetime warranty.""","{""material"":""600d PolyCanvas and Ripstop Nylon"",""size"":""18\"" H x 12.75\"" W x 8.75\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[12,50,100,150,200]","[""72.9"",""70"",""67.12"",""64.22"",""57.85""]",,"[34.71,34.71,34.71,34.71,34.71]","""http://media.pcna.com/ms/?/leeds/large/8050-94BK_D/en"""
"""High Sierra® Fat-Boy Day Pack""","""8050-95-Black""","""8050-95-Black""","""Large main compartment with angled, adjustable compression straps that secure the load. Front pocket organizer panel with a zippered mesh pocket, pen pockets, card pockets and key fob. Media pocket with headphone port. S-shaped Vapel™ mesh Airflow™ padded shoulder straps with suspension system and cell phone pocket. Includes lifetime warranty.""","{""material"":""600d PolyCanvas and Ripstop Nylon"",""size"":""19.5\"" H x 13\"" W x 7\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[24,100,150,250,400]","[""63.67"",""61.13"",""58.62"",""56.08"",""50.52""]",,"[30.312,30.312,30.312,30.312,30.312]","""http://media.pcna.com/ms/?/leeds/large/8050-95BK_D/en"""
"""High Sierra®  Renegade Multi Tool""","""8051-01-Black""","""8051-01-Black""","""High quality High Sierra® Multi-tool perfect for any job!  Functions include pliers, wire cutter, can opener, bottle opener, 3 flat head screwdrivers, 2 knife blades, serrated knife blade (2.25” 1”), file.  Includes carrying pouch.  High-end non-stick easy care coating.""","{""material"":""Stainless Steel"",""size"":""4.5\"" H x .75\"" W x .75\"" L"",""packaging"":""Carrying Case"",""color"":""Black""}","[""Tools & Lighters""]",,"[24,100,150,250,400]","[""37.27"",""35.78"",""34.3"",""32.83"",""29.57""]",,"[17.742,17.742,17.742,17.742,17.742]","""http://media.pcna.com/ms/?/leeds/large/8051-01BK_D-1/en"""
"""High Sierra® 15-Function Multi-Tool""","""8051-02-Black""","""8051-02-Black""","""15 function tool includes can and bottle opener, Phillips head screw driver, 3 driver bits (2mm-4mm bits), three blades (3mm-5mm), serrated blade, pliers, needle nose pliers, wire cutter, and dual-function file. High-end non-stick easy care coating.""","{""material"":""Stainless Steel"",""size"":""5.25\"" H x 2\"" W x 1.75\"" L"",""packaging"":""Carrying Case"",""color"":""Black""}","[""Tools & Lighters""]",,"[24,100,150,250,400]","[""47.82"",""45.93"",""44.02"",""42.12"",""37.95""]",,"[22.77,22.77,22.77,22.77,22.77]","""http://media.pcna.com/ms/?/leeds/large/8051-02BK_D_FEATURE/en"""
"""High Sierra® Travel Mug 16oz""","""8051-03-Silver""","""8051-03-Silver""","""Flip-top, locking lid. Foam-insulated, double-wall construction with plastic liner. Rugged rubber grip sleeve with High Sierra® branding. Sturdy ergonomic handle. Exclusive Leed's Design. 16oz.""","{""material"":""Stainless Steel with Plastic Liner"",""size"":""7\"" H x 3.13\"" D x 16 oz."",""packaging"":""1-piece premium gift box"",""color"":""Silver""}","[""Drinkware""]",,"[48,150,300,450,600]","[""16.43"",""15.77"",""15.12"",""14.47"",""13.03""]",,"[7.818,7.818,7.818,7.818,7.818]","""http://media.pcna.com/ms/?/leeds/large/8051-03SL_D/en"""
"""High Sierra® Aluminum Bottle 24oz""","""8051-05-Charcoal""","""8051-05-Charcoal""","""Flip-top lid with straw and attached carabiner.  Rugged grip on lid with High Sierra® branding. Durable aluminum bottle with food grade liner.  Wide mouth opening for filling with ice and easy cleaning.  BPA free. 24oz.""","{""material"":""Aluminum"",""size"":""10.5\"" H x 2.75\"" D x 24 oz."",""packaging"":""1-piece premium gift box"",""color"":""Charcoal""}","[""Drinkware""]",,"[48,150,300,450,600]","[""11.82"",""11.35"",""10.88"",""10.42"",""9.38""]",,"[5.628,5.628,5.628,5.628,5.628]","""http://media.pcna.com/ms/?/leeds/large/8051-05CA_D-2/en"""
"""High Sierra® Mini Multi-Tool""","""8051-06-Blue""","""8051-06-Blue""","""11 function tool includes pliers, 2 blades, 3 driver bits (2mm-4mm), serrated blade, bottle opener, can opener, wire cutter and file.""","{""material"":""Stainless Steel"",""size"":""2.75\"" H"",""packaging"":""Carrying Case"",""color"":""Blue""}","[""Tools & Lighters""]",,"[24,100,150,250,400]","[""24.63"",""23.65"",""22.68"",""21.7"",""19.55""]",,"[11.73,11.73,11.73,11.73,11.73]","""http://media.pcna.com/ms/?/leeds/large/8051-06BL_D/en"""
"""High Sierra® Mini Multi-Tool""","""8051-06-Silver""","""8051-06-Blue""","""11 function tool includes pliers, 2 blades, 3 driver bits (2mm-4mm), serrated blade, bottle opener, can opener, wire cutter and file.""","{""material"":""Stainless Steel"",""size"":""2.75\"" H"",""packaging"":""Carrying Case"",""color"":""Silver""}","[""Tools & Lighters""]",,"[24,100,150,250,400]","[""24.63"",""23.65"",""22.68"",""21.7"",""19.55""]",,"[11.73,11.73,11.73,11.73,11.73]","""http://media.pcna.com/ms/?/leeds/large/8051-06SL_D_OPEN/en"""
"""High Sierra® Berserk Compu-Backpack""","""8051-08-Black""","""8051-08-Black""","""Multi-compartment design. Cushion Zone™ padded computer sleeve holds most 17\"" laptops as well as a dedicated Tech Spot to hold your iPad or other tablet device. Large front pocket. Two, large gusseted side pockets. Deluxe organizer pocket, pen pockets, smart phone holder and key fob. S-shaped, Vapel™ mesh Airflow™ padded shoulder straps with Suspension System and integrated media pocket. Comfortable padded back panel. Signature High Sierra® hardware. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""19\"" H x 12\"" W x 8\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[12,50,100,150,200]","[""64.48"",""61.93"",""59.37"",""56.82"",""51.18""]",,"[30.708,30.708,30.708,30.708,30.708]","""http://media.pcna.com/ms/?/leeds/large/8051-08BK_D-1/en"""
